imdb_title_id,title,year,genre,duration,country,director,production_company,budget,total_votes,median_vote,all18to29,all30to44,allover45,males,males18to29,males30to44,malesover45,females,females18to29,females30to44,femalesover45,rating_class
tt0244244,Swordfish,2001,Action,99,USA,Dominic Sena,Hollywood Licensing Group,102000000,170800,7.0,6.6,6.5,6.5,6.5,6.7,6.5,6.5,6.3,6.4,6.3,6.4,Good
tt0244970,Someone Like You...,2001,Comedy,97,USA,Tony Goldwyn,Fox 2000 Pictures,23000000,22458,6.0,6.2,6.1,6.1,5.9,5.7,5.8,6.0,6.4,6.4,6.4,6.5,Good
tt0245120,The Forsaken,2001,Action,90,USA,J.S. Cardone,Screen Gems,15000000,8076,6.0,5.7,5.2,5.4,5.2,5.6,5.2,5.4,5.6,5.8,5.5,5.8,Good
tt0245317,The Next Big Thing,2001,Comedy,87,USA,P.J. Posner,TwoPoundBag Productions,1500000,189,6.0,5.0,5.6,6.1,5.8,3.8,5.6,6.3,5.8,7.0,5.8,5.1,Good
tt0245341,P.S. Your Cat Is Dead!,2002,Comedy,92,USA,Steve Guttenberg,Mr. Kirby Productions,2000000,566,6.0,5.0,5.5,5.2,5.3,4.9,5.6,5.1,4.5,6.8,4.4,5.2,Good
tt0245562,Windtalkers,2002,Action,134,USA,John Woo,Metro-Goldwyn-Mayer (MGM),115000000,63067,6.0,6.4,5.9,6.1,6.0,6.4,5.9,6.1,6.3,6.4,6.0,6.5,Good
tt0245686,Joe Dirt,2001,Adventure,91,USA,Dennie Gordon,Columbia Pictures,17700000,48526,6.0,6.0,5.9,5.8,6.0,6.0,5.9,5.8,5.7,5.8,5.6,5.9,Good
tt0246000,Killer Instinct,2001,Horror,88,USA,Ken Barbet,A Plus Entertainment,3000000,328,4.0,4.1,3.6,4.5,3.9,4.2,3.3,4.4,4.8,4.0,4.6,5.1,Bad
tt0246002,Kingdom Come,2001,Comedy,94,USA,Doug McHenry,Bates Entertainment,7000000,1994,6.0,5.8,5.4,5.8,5.3,5.3,5.2,5.4,6.3,6.6,6.0,6.6,Good
tt0246404,The 24th Day,2004,Thriller,92,USA,Tony Piccirillo,Big Teddy Films,1000000,3410,7.0,6.3,6.4,6.7,6.4,6.2,6.3,6.6,6.7,6.6,6.7,7.0,Good
tt0246464,Big Trouble,2002,Comedy,85,USA,Barry Sonnenfeld,Touchstone Pictures,40000000,19236,7.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.3,6.6,6.7,Good
tt0246578,Donnie Darko,2001,Drama,113,USA,Richard Kelly,Pandora Cinema,6000000,708849,8.0,8.2,8.0,7.7,8.0,8.2,8.0,7.7,8.0,8.2,8.0,7.7,Excellent
tt0246989,Tomcats,2001,Comedy,95,USA,Gregory Poirier,Revolution Studios,11000000,16942,6.0,5.6,5.4,5.1,5.4,5.6,5.4,5.1,5.1,5.3,5.1,5.0,Good
tt0247199,The Believer,2001,Drama,98,USA,Henry Bean,Fuller Films,1500000,35195,7.0,7.2,7.2,7.1,7.1,7.2,7.1,7.0,7.4,7.4,7.4,7.2,Good
tt0247254,The Code Conspiracy,2002,Action,97,USA,Hank Whetstone,Alaise Productions Inc.,730090,2088,10.0,8.7,5.5,4.6,4.4,5.2,4.0,4.7,9.3,9.9,9.7,5.4,Excellent
tt0247425,In the Bedroom,2001,Crime,130,USA,Todd Field,Good Machine,1700000,36186,8.0,7.6,7.4,7.3,7.5,7.7,7.5,7.3,7.2,7.0,7.2,7.4,Excellent
tt0247427,In the Shadows,2001,Drama,105,USA,Ric Roman Waugh,Cutting Edge Entertainment,10000000,808,5.0,5.2,4.9,5.1,5.0,5.1,4.9,5.1,5.1,6.5,4.9,5.4,Good
tt0247444,Juwanna Mann,2002,Comedy,91,USA,Jesse Vaughan,Morgan Creek Entertainment,15600000,5912,5.0,5.0,4.4,4.6,4.4,4.9,4.3,4.5,5.4,5.6,5.3,5.2,Good
tt0247745,Super Troopers,2001,Comedy,100,USA,Jay Chandrasekhar,Fox Searchlight Pictures,3000000,92308,7.0,7.0,7.2,6.6,7.1,7.0,7.2,6.5,7.0,6.8,7.1,6.6,Good
tt0248667,Ali,2001,Biography,157,USA,Michael Mann,Columbia Pictures,107000000,89106,7.0,7.0,6.7,6.5,6.8,7.0,6.7,6.5,6.6,6.8,6.5,6.6,Good
tt0248845,Hedwig and the Angry Inch,2001,Comedy,95,USA,John Cameron Mitchell,Killer Films,6000000,30213,8.0,7.9,7.7,7.5,7.6,7.8,7.6,7.4,8.0,8.0,8.0,7.8,Excellent
tt0249478,Domestic Disturbance,2001,Crime,89,USA,Harold Becker,Paramount Pictures,75000000,23552,6.0,5.8,5.5,5.7,5.5,5.8,5.4,5.6,5.9,6.2,5.8,6.0,Good
tt0249498,Escape from Cuba,2003,Drama,97,USA,Tom Logan,Overpass Film Production,750000,127,10.0,8.3,5.5,6.5,4.9,7.8,4.7,5.1,9.9,10.0,10.0,9.9,Excellent
tt0249511,Double Deception,2001,Action,87,USA,Shundo Ohkawa,Pathfinder Pictures,3000000,122,4.0,4.4,4.4,4.6,4.6,3.9,4.5,4.6,7.2,10.0,2.0,4.8,Bad
tt0249516,Foodfight!,2012,Animation,91,USA,Lawrence Kasanoff,C47 Productions,63000000,8802,1.0,1.3,1.5,2.4,1.4,1.2,1.4,2.3,2.1,2.1,2.1,3.0,Bad
tt0250224,Crazy/Beautiful,2001,Drama,99,USA,John Stockwell,Touchstone Pictures,13000000,23169,7.0,6.6,6.4,6.3,6.4,6.6,6.4,6.3,6.6,6.6,6.5,6.6,Good
tt0250274,The Brothers,2001,Comedy,106,USA,Gary Hardwick,Screen Gems,6000000,3878,7.0,6.6,6.3,6.2,6.1,6.4,6.1,6.0,6.8,6.9,6.7,6.9,Good
tt0250310,Corky Romano,2001,Comedy,86,USA,Rob Pritts,Touchstone Pictures,11000000,12037,5.0,5.1,4.6,4.6,4.6,5.0,4.5,4.6,5.3,5.6,5.2,5.2,Good
tt0250323,The Deep End,2001,Crime,101,USA,Scott McGehee,i5 Films,3000000,10657,7.0,6.5,6.4,6.7,6.5,6.5,6.4,6.6,6.5,6.1,6.2,6.9,Good
tt0250347,Double Whammy,2001,Comedy,93,USA,Tom DiCillo,Apostle,4000000,3365,6.0,6.0,5.7,5.5,5.7,6.0,5.7,5.5,5.5,6.0,5.4,5.6,Good
tt0250371,The Other Side of Heaven,2001,Adventure,113,USA,Mitch Davis,3Mark Entertainment,7000000,3875,7.0,6.5,6.3,6.2,6.2,6.5,6.2,6.1,6.6,6.5,6.4,6.8,Good
tt0250494,Legally Blonde,2001,Comedy,96,USA,Robert Luketic,Metro-Goldwyn-Mayer (MGM),18000000,170379,7.0,6.4,6.0,6.5,5.9,5.9,5.8,6.3,6.7,6.7,6.6,7.0,Good
tt0250698,Ritual,2002,Horror,99,USA,Avi Nesher,RKO Pictures,10000000,1520,5.0,5.2,4.7,5.0,4.8,5.1,4.6,5.1,5.1,5.5,4.9,5.2,Good
tt0251075,Evolution,2001,Comedy,101,USA,Ivan Reitman,Columbia Pictures,80000000,114629,6.0,6.2,6.0,6.0,6.1,6.2,6.0,6.0,6.1,6.3,6.0,6.3,Good
tt0251114,Hart's War,2002,Drama,125,USA,Gregory Hoblit,Cheyenne Enterprises,70000000,49076,6.0,6.6,6.3,6.3,6.3,6.6,6.3,6.3,6.5,6.8,6.4,6.7,Good
tt0251160,John Q,2002,Crime,116,USA,Nick Cassavetes,New Line Cinema,36000000,117208,7.0,7.4,7.0,6.7,7.1,7.4,7.0,6.7,7.3,7.6,7.2,7.1,Good
tt0251736,House of 1000 Corpses,2003,Horror,89,USA,Rob Zombie,Spectacle Entertainment Group,7000000,72110,6.0,6.1,6.1,5.9,6.0,6.0,6.0,5.9,6.2,6.2,6.2,6.0,Good
tt0252028,Surviving Christmas,2004,Comedy,91,USA,Mike Mitchell,DreamWorks,45000000,20994,6.0,5.7,5.3,5.3,5.3,5.6,5.3,5.2,5.6,5.9,5.4,5.5,Good
tt0252052,An American Reunion,2003,Comedy,93,USA,Jim Fitzpatrick,Five Star Studios,1345762,1998,9.0,9.4,7.4,4.1,4.8,5.3,5.3,4.1,9.3,10.0,9.5,4.3,Excellent
tt0252076,Maid in Manhattan,2002,Comedy,105,USA,Wayne Wang,Revolution Studios,55000000,80228,5.0,5.5,5.0,5.3,4.9,5.0,4.7,5.2,5.5,5.8,5.3,5.6,Good
tt0252480,The Grey Zone,2001,Drama,108,USA,Tim Blake Nelson,Killer Films,5000000,9884,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.2,7.1,7.2,7.5,Good
